,Timestamp,Product Identifier,Location Identifier,Demand Quantity,External Factors,Historical Sales Units,Historical Sales Cost
253,2023-03-05 17:40:37,PROD001,Amazon,126.0,Product Launch & Promotions,89.0,268.0195079759774
254,2023-03-05 03:33:09,PROD002,Amazon,84.0,Product Launch & Promotions,52.0,119.11343624014756
255,2023-03-05 16:57:18,PROD001,Flipkart,90.0,Product Launch & Promotions,63.0,223.03438702971198
256,2023-03-06 20:19:39,PROD003,Amazon,136.79999999999998,Product Launch & Promotions,108.79999999999998,387.7577283605213
257,2023-03-06 04:10:42,PROD003,Offline Store,152.4,Product Launch & Promotions,113.4,266.54424448439187
258,2023-03-06 00:05:02,PROD003,Offline Store,99.6,Product Launch & Promotions,65.6,236.4565060922214
259,2023-03-06 19:40:01,PROD002,Offline Store,142.79999999999998,Product Launch & Promotions,102.79999999999998,221.91298527682025
260,2023-03-07 07:51:51,PROD003,Flipkart,105.6,Product Launch & Promotions,73.6,207.1233927420024
261,2023-03-07 14:26:30,PROD002,Amazon,111.6,Product Launch & Promotions,91.6,313.88032029748115
262,2023-03-07 10:46:55,PROD002,Flipkart,79.2,Product Launch & Promotions,53.2,215.06951089241323
263,2023-03-07 10:15:29,PROD001,Flipkart,128.4,Product Launch & Promotions,115.4,229.83935617379186
264,2023-03-08 12:55:39,PROD002,Amazon,84.0,Product Launch & Promotions,45.0,191.4260123591009
265,2023-03-08 10:12:48,PROD001,Flipkart,138.0,Product Launch & Promotions,100.0,286.72604709494027
266,2023-03-08 00:05:25,PROD003,Flipkart,96.0,Product Launch & Promotions,75.0,139.54332675787234
267,2023-03-08 09:31:38,PROD003,Offline Store,132.0,Product Launch & Promotions,122.0,261.44521014321657
268,2023-03-09 13:08:56,PROD002,Offline Store,115.19999999999999,Product Launch & Promotions,94.19999999999999,382.0212287362376
269,2023-03-09 01:36:35,PROD001,Flipkart,144.0,Product Launch & Promotions,122.0,262.8376281550787
270,2023-03-09 17:17:52,PROD003,Offline Store,153.6,Product Launch & Promotions,140.6,207.41931749254675
271,2023-03-09 10:35:23,PROD001,Amazon,152.4,Product Launch & Promotions,126.4,383.8123442034521
272,2023-03-10 01:08:45,PROD002,Flipkart,139.2,Product Launch & Promotions,110.19999999999999,311.6405569318908
273,2023-03-10 04:20:59,PROD003,Flipkart,84.0,Product Launch & Promotions,55.0,141.45000933062627
274,2023-03-10 09:37:21,PROD003,Offline Store,141.6,Product Launch & Promotions,113.6,336.1863186989081
275,2023-03-10 00:23:21,PROD003,Amazon,123.6,Product Launch & Promotions,88.6,295.46403907120987
276,2023-03-11 22:40:01,PROD003,Flipkart,99.6,Product Launch & Promotions,64.6,314.4910678908579
277,2023-03-11 18:36:14,PROD003,Amazon,148.79999999999998,Product Launch & Promotions,122.79999999999998,358.7964425605201
278,2023-03-11 19:49:53,PROD002,Amazon,164.4,Product Launch & Promotions,136.4,268.5424432130521
279,2023-03-11 03:12:01,PROD002,Flipkart,123.6,Product Launch & Promotions,91.6,147.08441297492817
280,2023-03-12 16:49:39,PROD002,Offline Store,171.6,Product Launch & Promotions,157.6,196.8621227034979
281,2023-03-12 17:20:42,PROD002,Offline Store,117.6,Product Launch & Promotions,102.6,231.36406652200014
282,2023-03-12 17:21:34,PROD002,Offline Store,177.6,Product Launch & Promotions,146.6,655.3925421860081
283,2023-03-12 22:16:39,PROD002,Amazon,97.2,Product Launch & Promotions,78.2,165.4732006443255
284,2023-03-13 09:49:18,PROD003,Amazon,165.6,Product Launch & Promotions,145.6,556.1851624726905
285,2023-03-13 17:59:59,PROD003,Flipkart,103.2,Product Launch & Promotions,72.2,107.39724173560812
286,2023-03-13 12:52:22,PROD001,Flipkart,66.0,Product Launch & Promotions,34.0,73.11772645952303
287,2023-03-13 14:41:16,PROD003,Flipkart,92.39999999999999,Product Launch & Promotions,65.39999999999999,118.26099068367603
288,2023-03-14 17:44:17,PROD001,Amazon,153.6,Product Launch & Promotions,136.6,541.4228296625926
289,2023-03-14 21:57:33,PROD001,Offline Store,94.8,Product Launch & Promotions,71.8,86.87544588429371
290,2023-03-14 15:06:43,PROD001,Amazon,144.0,Product Launch & Promotions,129.0,633.601927305873
291,2023-03-14 15:30:41,PROD001,Flipkart,109.2,Product Launch & Promotions,98.2,210.3111460634224
292,2023-03-15 02:41:36,PROD001,Offline Store,172.79999999999998,Product Launch & Promotions,133.79999999999998,520.8125813953449
293,2023-03-15 05:26:56,PROD001,Amazon,120.0,Product Launch & Promotions,105.0,435.94346454785193
294,2023-03-15 09:56:02,PROD001,Flipkart,146.4,Product Launch & Promotions,107.4,366.3555619813232
295,2023-03-15 09:29:41,PROD003,Offline Store,135.6,Product Launch & Promotions,121.6,554.1360463776873
296,2023-03-16 14:17:12,PROD001,Flipkart,84.0,Product Launch & Promotions,54.0,211.92175450269522
297,2023-03-16 05:00:47,PROD002,Flipkart,146.4,Product Launch & Promotions,130.4,482.1676345690987
298,2023-03-16 20:57:25,PROD002,Offline Store,109.2,Product Launch & Promotions,78.2,105.33157440856573
299,2023-03-16 04:30:20,PROD001,Amazon,99.6,Product Launch & Promotions,75.6,191.59289574043171
300,2023-03-17 10:19:37,PROD003,Offline Store,61.199999999999996,Product Launch & Promotions,40.199999999999996,82.25774665111514
301,2023-03-17 01:42:07,PROD002,Flipkart,84.0,Product Launch & Promotions,58.0,152.05665420866816
302,2023-03-17 22:49:19,PROD003,Amazon,157.2,Product Launch & Promotions,138.2,644.6368772982312
303,2023-03-17 07:14:08,PROD002,Amazon,129.6,Product Launch & Promotions,100.6,401.48849846950463
304,2023-03-18 22:35:58,PROD002,Offline Store,162.0,Product Launch & Promotions,128.0,550.708996652266
305,2023-03-18 19:55:50,PROD001,Offline Store,128.4,Product Launch & Promotions,107.4,334.3031741018439
306,2023-03-18 18:07:03,PROD003,Offline Store,90.0,Product Launch & Promotions,76.0,250.10130896527085
307,2023-03-18 16:28:07,PROD003,Amazon,169.2,Product Launch & Promotions,157.2,523.8832602037118
308,2023-03-19 14:51:03,PROD002,Amazon,138.0,Product Launch & Promotions,110.0,292.7868124916503
309,2023-03-19 14:43:51,PROD002,Offline Store,62.4,Product Launch & Promotions,26.4,68.21218377106399
310,2023-03-19 06:37:04,PROD001,Flipkart,112.8,Product Launch & Promotions,85.8,326.1720901629507
311,2023-03-19 02:59:30,PROD001,Flipkart,122.39999999999999,Product Launch & Promotions,108.39999999999999,186.4399033116272
312,2023-03-20 23:41:26,PROD002,Flipkart,128.4,Product Launch & Promotions,89.4,400.37621402710937
313,2023-03-20 02:43:42,PROD003,Amazon,159.6,Product Launch & Promotions,146.6,651.0720511729438
314,2023-03-20 17:25:33,PROD001,Offline Store,93.6,Product Launch & Promotions,59.599999999999994,258.62147222182176
315,2023-03-20 09:29:43,PROD003,Offline Store,124.8,Product Launch & Promotions,88.8,277.7428177380487
316,2023-03-21 14:22:09,PROD002,Amazon,170.4,Product Launch & Promotions,159.4,647.4763788994383
317,2023-03-21 13:39:49,PROD001,Amazon,91.2,Product Launch & Promotions,62.2,78.94197663890645
318,2023-03-21 19:43:45,PROD001,Amazon,172.79999999999998,Product Launch & Promotions,148.79999999999998,175.1297017293299
319,2023-03-21 06:48:55,PROD001,Amazon,136.79999999999998,Product Launch & Promotions,119.79999999999998,595.8772650436687
320,2023-03-22 23:36:20,PROD003,Offline Store,177.6,Product Launch & Promotions,157.6,581.5641106658303
321,2023-03-22 04:42:33,PROD001,Flipkart,105.6,Product Launch & Promotions,78.6,165.10839260790553
322,2023-03-22 23:58:11,PROD003,Offline Store,124.8,Product Launch & Promotions,113.8,366.82322315578597
323,2023-03-22 20:42:24,PROD003,Flipkart,166.79999999999998,Product Launch & Promotions,152.79999999999998,407.25761594718693
324,2023-03-23 05:48:34,PROD002,Amazon,93.6,Product Launch & Promotions,61.599999999999994,135.7014535911244
325,2023-03-23 14:58:03,PROD003,Flipkart,123.6,Product Launch & Promotions,109.6,353.9145147945613
326,2023-03-23 08:13:21,PROD003,Amazon,128.4,Product Launch & Promotions,116.4,510.8253044841712
327,2023-03-23 06:03:17,PROD002,Offline Store,152.4,Product Launch & Promotions,115.4,393.70881596695745
328,2023-03-24 18:46:42,PROD003,Amazon,133.2,Product Launch & Promotions,94.19999999999999,172.90940856648788
329,2023-03-24 00:13:59,PROD001,Offline Store,78.0,Product Launch & Promotions,44.0,175.45074403229856
330,2023-03-24 07:44:38,PROD003,Amazon,120.0,Product Launch & Promotions,93.0,433.427042968803
331,2023-03-24 09:24:29,PROD003,Offline Store,114.0,Product Launch & Promotions,93.0,207.73308975473734
332,2023-03-25 15:29:06,PROD003,Flipkart,176.4,Product Launch & Promotions,137.4,598.9162573874013
333,2023-03-25 10:26:02,PROD003,Amazon,172.79999999999998,Product Launch & Promotions,154.79999999999998,245.15534395309805
334,2023-03-25 18:37:46,PROD002,Flipkart,82.8,Product Launch & Promotions,65.8,117.43767721370266
335,2023-03-25 07:31:35,PROD003,Offline Store,111.6,Product Launch & Promotions,75.6,153.41561150878854
336,2023-03-26 23:41:47,PROD002,Flipkart,85.2,Product Launch & Promotions,64.2,252.37591046802484
337,2023-03-26 23:34:31,PROD001,Offline Store,158.4,Product Launch & Promotions,132.4,639.352659016136
338,2023-03-26 02:52:42,PROD001,Amazon,122.39999999999999,Product Launch & Promotions,92.39999999999999,143.21686967167648
339,2023-03-26 22:09:00,PROD001,Offline Store,129.6,Product Launch & Promotions,100.6,250.77595873717308
340,2023-03-27 19:58:30,PROD003,Flipkart,62.4,Product Launch & Promotions,35.4,36.3363097500897
341,2023-03-27 00:33:46,PROD002,Offline Store,103.2,Product Launch & Promotions,67.2,71.80793023553244
342,2023-03-27 13:51:58,PROD001,Amazon,74.39999999999999,Product Launch & Promotions,57.39999999999999,177.79888812144742
343,2023-03-27 16:16:52,PROD002,Flipkart,120.0,Product Launch & Promotions,80.0,105.28615802061933
344,2023-03-28 18:15:44,PROD001,Flipkart,164.4,Product Launch & Promotions,152.4,657.1866431836768
345,2023-03-28 20:48:02,PROD001,Flipkart,117.6,Product Launch & Promotions,92.6,232.30360816657995
346,2023-03-28 00:44:10,PROD001,Flipkart,126.0,Product Launch & Promotions,106.0,379.44067058396007
347,2023-03-28 03:57:33,PROD001,Amazon,92.39999999999999,Product Launch & Promotions,60.39999999999999,278.1475469003397
348,2023-03-29 15:17:02,PROD001,Offline Store,102.0,Product Launch & Promotions,74.0,340.19624865604254
349,2023-03-29 05:59:54,PROD002,Amazon,91.2,Product Launch & Promotions,57.2,191.51386061453096
350,2023-03-29 12:59:04,PROD002,Amazon,146.4,Product Launch & Promotions,110.4,216.59252100477306
351,2023-03-29 21:57:34,PROD002,Flipkart,175.2,Product Launch & Promotions,140.2,555.0490918523392
352,2023-03-30 23:05:32,PROD003,Flipkart,67.2,Product Launch & Promotions,50.2,69.81530610149593
353,2023-03-30 10:38:49,PROD003,Offline Store,120.0,Product Launch & Promotions,100.0,487.568210880622
354,2023-03-30 08:50:28,PROD002,Amazon,114.0,Product Launch & Promotions,92.0,295.51788278177804
355,2023-03-30 21:37:42,PROD002,Amazon,177.6,Product Launch & Promotions,142.6,495.45850380424
356,2023-03-31 02:05:17,PROD001,Flipkart,169.2,Product Launch & Promotions,155.2,641.8390869850342
357,2023-03-31 10:23:06,PROD001,Amazon,106.8,Product Launch & Promotions,72.8,202.3070838869212
358,2023-03-31 04:05:11,PROD002,Flipkart,145.2,Product Launch & Promotions,122.19999999999999,393.35691229761454
359,2023-03-31 02:22:35,PROD001,Offline Store,151.2,Product Launch & Promotions,114.19999999999999,472.5316092386824
360,2023-04-01 09:26:24,PROD001,Offline Store,121.0,Normal Days,104.0,480.5663509143573
361,2023-04-01 05:43:24,PROD001,Amazon,84.0,Normal Days,59.0,130.0669786285162
362,2023-04-01 05:27:17,PROD002,Flipkart,111.0,Normal Days,90.0,371.7599846995747
363,2023-04-01 07:46:40,PROD002,Offline Store,128.0,Normal Days,115.0,204.95218344491983
364,2023-04-02 00:25:21,PROD003,Flipkart,92.0,Normal Days,69.0,190.50152632882592
365,2023-04-02 20:38:08,PROD002,Flipkart,127.0,Normal Days,111.0,531.5918413751556
366,2023-04-02 05:25:20,PROD002,Offline Store,138.0,Normal Days,98.0,346.09776509161935
367,2023-04-02 07:20:24,PROD002,Flipkart,96.0,Normal Days,68.0,98.97748802246349
368,2023-04-03 17:11:43,PROD003,Amazon,143.0,Normal Days,111.0,315.96026693791794
369,2023-04-03 09:53:44,PROD001,Flipkart,136.0,Normal Days,106.0,317.70456328251913
370,2023-04-03 08:42:09,PROD003,Flipkart,98.0,Normal Days,69.0,89.41437742071162
371,2023-04-03 12:34:32,PROD003,Flipkart,119.0,Normal Days,79.0,90.61779184540963
372,2023-04-04 17:38:40,PROD001,Amazon,148.0,Normal Days,117.0,233.17209341941452
373,2023-04-04 20:39:02,PROD003,Offline Store,136.0,Normal Days,96.0,344.34954471478767
374,2023-04-04 13:06:00,PROD001,Flipkart,78.0,Normal Days,52.0,158.2206580292093
375,2023-04-04 22:36:14,PROD002,Flipkart,100.0,Normal Days,69.0,196.80544556056302
376,2023-04-05 16:09:22,PROD001,Flipkart,63.0,Normal Days,24.0,52.361493169766966
377,2023-04-05 03:53:46,PROD001,Flipkart,89.0,Normal Days,54.0,128.10240306222323
378,2023-04-05 15:22:30,PROD001,Flipkart,142.0,Normal Days,122.0,462.02047357554903
379,2023-04-05 01:51:45,PROD001,Amazon,93.0,Normal Days,62.0,222.696539484873
380,2023-04-06 23:15:33,PROD001,Offline Store,70.0,Normal Days,47.0,109.2260552439958
381,2023-04-06 07:51:25,PROD003,Amazon,73.0,Normal Days,50.0,178.09577533201562
382,2023-04-06 23:39:56,PROD001,Flipkart,125.0,Normal Days,115.0,312.594306907538
383,2023-04-06 06:17:48,PROD003,Amazon,123.0,Normal Days,86.0,121.00270476213699
384,2023-04-07 11:20:12,PROD002,Amazon,83.0,Normal Days,58.0,213.6027313480651
385,2023-04-07 20:20:38,PROD002,Offline Store,100.0,Normal Days,79.0,264.4934898026089
386,2023-04-07 14:39:11,PROD003,Offline Store,88.0,Normal Days,60.0,280.48381915298313
387,2023-04-07 04:20:07,PROD001,Flipkart,64.0,Normal Days,32.0,55.42969834642989
388,2023-04-08 12:26:38,PROD001,Offline Store,99.0,Normal Days,74.0,199.21947949367086
389,2023-04-08 22:58:41,PROD001,Offline Store,71.0,Normal Days,57.0,168.63838197182363
390,2023-04-08 14:39:03,PROD002,Amazon,112.0,Normal Days,76.0,117.50655325739875
391,2023-04-08 17:32:41,PROD002,Flipkart,137.0,Normal Days,105.0,311.5248696101068
392,2023-04-09 15:10:05,PROD003,Amazon,147.0,Normal Days,136.0,255.96805142534458
393,2023-04-09 17:18:10,PROD002,Offline Store,145.0,Normal Days,120.0,490.8228663179382
394,2023-04-09 03:36:07,PROD002,Offline Store,96.0,Normal Days,62.0,196.4267580211722
395,2023-04-09 23:28:34,PROD001,Flipkart,63.0,Normal Days,33.0,130.15050808764497
396,2023-04-10 09:55:02,PROD002,Flipkart,94.0,Normal Days,82.0,364.801477163188
397,2023-04-10 03:49:51,PROD001,Amazon,144.0,Normal Days,123.0,412.2585573125908
398,2023-04-10 19:40:27,PROD001,Offline Store,67.0,Normal Days,31.0,128.32131443635254
399,2023-04-10 01:36:22,PROD003,Flipkart,126.0,Normal Days,106.0,334.4378635241985
400,2023-04-11 09:18:36,PROD002,Offline Store,136.0,Normal Days,122.0,519.8082820659122
401,2023-04-11 13:58:03,PROD002,Offline Store,66.0,Normal Days,52.0,197.89671769845776
402,2023-04-11 22:20:53,PROD001,Offline Store,100.0,Normal Days,72.0,212.96411306370368
403,2023-04-11 20:26:24,PROD002,Amazon,131.0,Normal Days,97.0,405.3042686990539
404,2023-04-12 16:47:17,PROD003,Flipkart,108.0,Normal Days,88.0,422.4894357606147
405,2023-04-12 23:05:46,PROD002,Offline Store,135.0,Normal Days,98.0,371.33727929311476
406,2023-04-12 17:25:13,PROD002,Amazon,113.0,Normal Days,77.0,159.70934620084213
407,2023-04-12 17:36:08,PROD003,Flipkart,150.0,Normal Days,119.0,282.62005938304674
408,2023-04-13 01:06:40,PROD002,Amazon,65.0,Normal Days,50.0,235.88657506950437
409,2023-04-13 00:27:12,PROD003,Amazon,133.0,Normal Days,96.0,211.91635368054614
410,2023-04-13 08:05:41,PROD002,Flipkart,60.0,Normal Days,22.0,54.72225155291539
411,2023-04-13 01:25:40,PROD002,Offline Store,139.0,Normal Days,116.0,466.4277208793368
412,2023-04-14 22:06:00,PROD001,Flipkart,59.0,Normal Days,42.0,64.29356506271775
413,2023-04-14 14:00:00,PROD003,Flipkart,65.0,Normal Days,42.0,208.01002478999771
414,2023-04-14 15:04:14,PROD002,Amazon,143.0,Normal Days,130.0,549.097553590403
415,2023-04-14 09:08:24,PROD001,Offline Store,136.0,Normal Days,110.0,172.8553494073533
416,2023-04-15 19:41:10,PROD002,Flipkart,142.0,Normal Days,109.0,201.89217682065734
417,2023-04-15 13:39:43,PROD002,Amazon,61.0,Normal Days,47.0,215.5594737744886
418,2023-04-15 18:46:24,PROD002,Flipkart,90.0,Normal Days,73.0,303.9943850698353
419,2023-04-15 02:15:35,PROD003,Offline Store,142.0,Normal Days,108.0,370.48021873150606
420,2023-04-16 00:54:54,PROD003,Flipkart,76.0,Normal Days,50.0,153.5498255594475
421,2023-04-16 12:18:41,PROD001,Amazon,113.0,Normal Days,96.0,244.1800607092199
422,2023-04-16 19:04:33,PROD001,Flipkart,90.0,Normal Days,53.0,80.98037071533282
423,2023-04-16 13:23:34,PROD003,Amazon,147.0,Normal Days,113.0,325.8986109451409
424,2023-04-17 18:04:00,PROD002,Amazon,55.0,Normal Days,15.0,70.35475733599165
425,2023-04-17 16:18:40,PROD003,Offline Store,148.0,Normal Days,116.0,308.7604453901865
426,2023-04-17 20:34:34,PROD003,Amazon,85.0,Normal Days,73.0,97.41034554312238
427,2023-04-17 06:51:09,PROD003,Flipkart,100.0,Normal Days,66.0,220.819411035282
428,2023-04-18 21:41:04,PROD002,Offline Store,105.0,Normal Days,68.0,266.54867866137926
429,2023-04-18 07:05:59,PROD002,Amazon,108.0,Normal Days,97.0,334.5711562352402
430,2023-04-18 23:42:47,PROD001,Amazon,51.0,Normal Days,19.0,72.80044614097547
431,2023-04-18 15:22:33,PROD003,Offline Store,83.0,Normal Days,69.0,115.08177535709711
432,2023-04-19 08:46:56,PROD001,Amazon,92.0,Normal Days,74.0,312.90392261058145
433,2023-04-19 08:45:36,PROD003,Amazon,113.0,Normal Days,92.0,259.5127821860293
434,2023-04-19 18:10:23,PROD001,Flipkart,148.0,Normal Days,120.0,169.3943592104974
435,2023-04-19 03:14:47,PROD003,Amazon,55.0,Normal Days,45.0,199.56402164196322
436,2023-04-20 15:23:24,PROD001,Amazon,54.0,Normal Days,15.0,48.171887309751874
437,2023-04-20 20:26:14,PROD002,Amazon,103.0,Normal Days,83.0,387.06378194045715
438,2023-04-20 02:36:23,PROD001,Offline Store,136.0,Normal Days,121.0,557.5394484810033
439,2023-04-20 16:02:25,PROD001,Flipkart,86.0,Normal Days,67.0,274.3053645075773
440,2023-04-21 17:29:00,PROD002,Amazon,87.0,Normal Days,68.0,221.35543350417885
441,2023-04-21 07:29:23,PROD003,Flipkart,148.0,Normal Days,115.0,471.90753973941736
442,2023-04-21 07:09:00,PROD002,Amazon,79.0,Normal Days,49.0,155.14285918995026
443,2023-04-21 00:21:00,PROD003,Flipkart,144.0,Normal Days,131.0,512.0606804574696
444,2023-04-22 07:26:31,PROD001,Amazon,141.0,Normal Days,130.0,275.5091408518989
445,2023-04-22 16:26:44,PROD002,Flipkart,145.0,Normal Days,132.0,176.82847644870648
446,2023-04-22 20:52:25,PROD001,Offline Store,122.0,Normal Days,91.0,113.67096232126477
447,2023-04-22 07:18:16,PROD002,Flipkart,139.0,Normal Days,119.0,514.9843213113246
448,2023-04-23 08:14:04,PROD001,Amazon,149.0,Normal Days,136.0,554.959761366853
449,2023-04-23 05:28:29,PROD002,Flipkart,65.0,Normal Days,25.0,78.59245490900236
450,2023-04-23 14:19:29,PROD002,Amazon,61.0,Normal Days,30.0,48.91384524786194
451,2023-04-23 22:44:38,PROD001,Amazon,91.0,Normal Days,59.0,94.00441617910745
452,2023-04-24 11:25:32,PROD001,Offline Store,88.0,Normal Days,73.0,148.9687034745974
453,2023-04-24 12:54:28,PROD003,Offline Store,120.0,Normal Days,96.0,191.94340923707563
454,2023-04-24 04:07:00,PROD001,Amazon,66.0,Normal Days,44.0,78.87141419177145
455,2023-04-24 20:41:05,PROD003,Offline Store,83.0,Normal Days,71.0,331.54971714928877
456,2023-04-25 02:12:57,PROD003,Flipkart,66.0,Normal Days,29.0,39.66952208421412
457,2023-04-25 10:07:02,PROD002,Amazon,71.0,Normal Days,48.0,225.4332913025153
458,2023-04-25 12:31:01,PROD002,Offline Store,104.0,Normal Days,88.0,148.82813856443778
459,2023-04-25 08:17:28,PROD001,Amazon,128.0,Normal Days,111.0,385.91438768757774
460,2023-04-26 15:26:56,PROD003,Flipkart,57.0,Normal Days,35.0,47.28101714826104
461,2023-04-26 06:41:56,PROD003,Amazon,130.0,Normal Days,103.0,512.5639582760128
462,2023-04-26 12:50:45,PROD002,Flipkart,119.0,Normal Days,98.0,404.3225614875134
463,2023-04-26 16:20:24,PROD002,Amazon,53.0,Normal Days,36.0,81.91836969543066
464,2023-04-27 08:03:51,PROD002,Offline Store,95.0,Normal Days,78.0,317.2547565564851
465,2023-04-27 03:15:42,PROD001,Flipkart,118.0,Normal Days,79.0,336.9461110683602
466,2023-04-27 07:36:54,PROD002,Flipkart,72.0,Normal Days,44.0,74.99366469407825
467,2023-04-27 23:44:22,PROD003,Amazon,140.0,Normal Days,100.0,380.2243213405673
468,2023-04-28 04:36:12,PROD002,Offline Store,89.0,Normal Days,78.0,132.77371151012304
469,2023-04-28 07:38:14,PROD001,Offline Store,111.0,Normal Days,72.0,72.19684695854328
470,2023-04-28 04:21:45,PROD001,Flipkart,57.0,Normal Days,29.0,31.541895964254387
471,2023-04-28 04:49:07,PROD003,Flipkart,59.0,Normal Days,19.0,47.392899286336366
472,2023-04-29 18:06:21,PROD002,Flipkart,67.0,Normal Days,34.0,166.71705130800999
473,2023-04-29 20:31:41,PROD002,Amazon,140.0,Normal Days,108.0,526.4969312159284
474,2023-04-29 19:50:22,PROD001,Offline Store,125.0,Normal Days,103.0,438.5551454145079
475,2023-04-29 22:18:08,PROD001,Offline Store,50.0,Normal Days,10.0,47.951524168851506
476,2023-04-30 18:02:11,PROD003,Flipkart,128.0,Normal Days,100.0,188.35810017480483
477,2023-04-30 15:09:21,PROD003,Amazon,80.0,Normal Days,60.0,143.23442992397483
478,2023-04-30 02:52:45,PROD003,Offline Store,143.0,Normal Days,119.0,541.0470732436831
479,2023-04-30 06:15:44,PROD001,Flipkart,82.0,Normal Days,49.0,203.25592119376944
480,2023-05-01 12:28:46,PROD002,Amazon,102.0,Normal Days,80.0,237.78623791163125
481,2023-05-01 12:06:53,PROD002,Offline Store,133.0,Normal Days,116.0,467.8250042113843
482,2023-05-01 02:51:54,PROD001,Flipkart,52.0,Normal Days,12.0,27.29841158191956
483,2023-05-01 10:10:56,PROD002,Amazon,143.0,Normal Days,103.0,133.900997470193
484,2023-05-02 02:21:38,PROD003,Flipkart,140.0,Normal Days,100.0,112.39728162086999
485,2023-05-02 19:56:27,PROD001,Amazon,62.0,Normal Days,46.0,106.92140261695747
486,2023-05-02 17:46:59,PROD003,Offline Store,83.0,Normal Days,64.0,233.11306053452122
487,2023-05-02 01:25:36,PROD003,Flipkart,69.0,Normal Days,59.0,71.86314500239213
488,2023-05-03 09:52:42,PROD003,Offline Store,111.0,Normal Days,101.0,181.66861950742233
489,2023-05-03 20:18:05,PROD002,Amazon,89.0,Normal Days,64.0,264.9284027051303
490,2023-05-03 21:16:05,PROD003,Offline Store,99.0,Normal Days,61.0,106.11101781225953
491,2023-05-03 05:28:02,PROD002,Flipkart,109.0,Normal Days,73.0,149.91303642140883
492,2023-05-04 01:09:48,PROD003,Offline Store,62.0,Normal Days,41.0,55.055999141746405
493,2023-05-04 13:48:37,PROD001,Offline Store,57.0,Normal Days,21.0,91.62696198014105
494,2023-05-04 17:43:55,PROD002,Offline Store,80.0,Normal Days,68.0,197.54334045415948
495,2023-05-04 22:02:32,PROD003,Offline Store,123.0,Normal Days,94.0,348.75311697658736
496,2023-05-05 14:11:10,PROD001,Amazon,66.0,Normal Days,54.0,63.21799453682435
497,2023-05-05 13:12:52,PROD003,Amazon,126.0,Normal Days,87.0,176.74445327574622
498,2023-05-05 02:05:24,PROD003,Flipkart,120.0,Normal Days,102.0,235.0597365908523
499,2023-05-05 00:50:44,PROD003,Offline Store,116.0,Normal Days,103.0,425.0544923012901
500,2023-05-06 04:36:37,PROD003,Amazon,63.0,Normal Days,50.0,162.5367518954645
501,2023-05-06 17:56:22,PROD002,Flipkart,99.0,Normal Days,71.0,256.9596984826481
502,2023-05-06 01:11:17,PROD002,Amazon,129.0,Normal Days,97.0,333.1582424652233
503,2023-05-06 12:56:56,PROD002,Offline Store,80.0,Normal Days,55.0,65.84401461530447
504,2023-05-07 11:01:21,PROD002,Flipkart,85.0,Normal Days,48.0,209.82654117339018
505,2023-05-07 03:55:14,PROD001,Flipkart,145.0,Normal Days,109.0,302.196227412503
506,2023-05-07 23:26:38,PROD003,Amazon,74.0,Normal Days,35.0,96.84032372828327
507,2023-05-07 23:31:48,PROD003,Flipkart,57.0,Normal Days,42.0,128.56531003840556
508,2023-05-08 22:32:25,PROD001,Offline Store,122.0,Normal Days,106.0,118.27401955175873
509,2023-05-08 06:53:03,PROD001,Amazon,108.0,Normal Days,87.0,104.59463002886483
510,2023-05-08 08:23:52,PROD002,Offline Store,100.0,Normal Days,87.0,308.1226135583937
511,2023-05-08 07:23:31,PROD003,Flipkart,72.0,Normal Days,47.0,227.5778311166941
512,2023-05-09 11:22:10,PROD002,Offline Store,138.0,Normal Days,128.0,174.28066362407446
513,2023-05-09 05:54:36,PROD001,Amazon,132.0,Normal Days,116.0,220.45198698677564
514,2023-05-09 13:32:01,PROD003,Amazon,110.0,Normal Days,80.0,371.68494017675897
515,2023-05-09 00:14:16,PROD003,Flipkart,141.0,Normal Days,111.0,540.3588528555592
516,2023-05-10 12:54:22,PROD002,Flipkart,77.0,Normal Days,46.0,131.8724348514877
517,2023-05-10 19:25:37,PROD001,Amazon,115.0,Normal Days,75.0,374.8288139604526
518,2023-05-10 11:35:41,PROD003,Offline Store,86.0,Normal Days,73.0,160.15497046596286
519,2023-05-10 10:17:40,PROD002,Flipkart,83.0,Normal Days,43.0,155.8525721006701
520,2023-05-11 09:12:09,PROD003,Amazon,57.0,Normal Days,22.0,92.87782439175064
521,2023-05-11 12:42:20,PROD003,Amazon,142.0,Normal Days,117.0,128.91306688433485
522,2023-05-11 08:58:26,PROD002,Flipkart,144.0,Normal Days,112.0,127.82291416223806
523,2023-05-11 06:21:46,PROD003,Amazon,137.0,Normal Days,102.0,320.13112143003895
524,2023-05-12 21:22:32,PROD002,Amazon,134.0,Normal Days,119.0,536.2115173468446
525,2023-05-12 15:08:47,PROD002,Offline Store,121.0,Normal Days,106.0,429.4773245673843
526,2023-05-12 10:41:05,PROD001,Flipkart,78.0,Normal Days,59.0,234.6335433249027
527,2023-05-12 10:23:16,PROD003,Flipkart,109.0,Normal Days,84.0,370.0078664390338
528,2023-05-13 20:37:37,PROD003,Amazon,110.0,Normal Days,84.0,382.84715665405025
529,2023-05-13 21:24:33,PROD002,Flipkart,56.0,Normal Days,42.0,188.30265658730477
530,2023-05-13 06:21:26,PROD003,Flipkart,68.0,Normal Days,36.0,81.55921790141409
