,Timestamp,Manufacturing Plant Identifier,Product Identifier,Production Quantity,Production Costs,Capacity Constraints
356,2023-03-31 04:05:17,Plant C,PROD001,152.84727474227265,43.21,195
357,2023-04-01 05:23:06,Plant A,PROD001,107.77963357542738,20.35,116
358,2023-03-31 15:05:11,Plant A,PROD002,147.98853549071728,14.9,102
359,2023-04-01 00:22:35,Plant B,PROD001,142.84366868667732,27.07,106
360,2023-04-02 05:26:24,Plant B,PROD001,112.48604538778218,19.83,127
361,2023-04-01 12:43:24,Plant B,PROD001,74.0820912386694,35.71,163
362,2023-04-01 17:27:17,Plant C,PROD002,138.5789664664895,29.19,131
363,2023-04-01 15:46:40,Plant B,PROD002,121.17862021561145,11.17,144
364,2023-04-02 06:25:21,Plant B,PROD003,91.99365231338075,14.01,107
365,2023-04-03 04:38:08,Plant C,PROD002,131.39555365993692,33.03,130
366,2023-04-03 05:25:20,Plant B,PROD002,142.30265902391724,37.91,145
367,2023-04-02 23:20:24,Plant C,PROD002,92.82438574124454,31.68,103
368,2023-04-04 04:11:43,Plant A,PROD003,113.24494524342958,46.72,162
369,2023-04-03 14:53:44,Plant A,PROD001,132.3868343231451,33.46,116
370,2023-04-04 06:42:09,Plant A,PROD003,87.16483734149794,25.82,199
371,2023-04-04 04:34:32,Plant A,PROD003,117.15137431893447,35.97,143
372,2023-04-05 12:38:40,Plant A,PROD001,172.5588215543324,42.58,190
373,2023-04-05 15:39:02,Plant B,PROD003,118.64055967464276,25.66,139
374,2023-04-04 17:06:00,Plant C,PROD001,77.76410648184432,47.47,104
375,2023-04-05 01:36:14,Plant A,PROD002,98.66913982505392,42.87,142
376,2023-04-06 04:09:22,Plant C,PROD001,56.91873241143184,20.27,181
377,2023-04-05 19:53:46,Plant A,PROD001,96.04375986368721,45.27,192
378,2023-04-05 23:22:30,Plant B,PROD001,160.20015541620737,16.51,169
379,2023-04-05 14:51:45,Plant A,PROD001,81.17204542130528,16.44,104
380,2023-04-07 22:15:33,Plant A,PROD001,89.82839695736968,11.24,170
381,2023-04-06 21:51:25,Plant C,PROD003,70.40041499543737,37.89,121
382,2023-04-07 17:39:56,Plant C,PROD001,115.40266099566067,43.59,193
383,2023-04-06 13:17:48,Plant A,PROD003,122.08134485268965,13.88,106
384,2023-04-08 03:20:12,Plant A,PROD002,87.28009323937057,29.56,121
385,2023-04-08 11:20:38,Plant C,PROD002,99.61542065912349,11.78,133
386,2023-04-07 18:39:11,Plant B,PROD003,87.5461576081033,13.43,159
387,2023-04-07 21:20:07,Plant B,PROD001,58.52089103150547,26.75,169
388,2023-04-09 11:26:38,Plant C,PROD001,101.06703895634998,11.39,187
389,2023-04-09 04:58:41,Plant C,PROD001,72.64180696495477,47.96,166
390,2023-04-09 11:39:03,Plant A,PROD002,115.60473955680584,15.92,127
391,2023-04-09 11:32:41,Plant C,PROD002,133.73993696924717,23.05,133
392,2023-04-10 05:10:05,Plant B,PROD003,166.18377334685994,14.5,166
393,2023-04-09 21:18:10,Plant A,PROD002,137.22665346397122,41.43,118
394,2023-04-09 09:36:07,Plant C,PROD002,97.52244376374004,21.02,144
395,2023-04-10 07:28:34,Plant A,PROD001,66.87048500151319,11.97,179
396,2023-04-11 01:55:02,Plant B,PROD002,85.64450216853243,44.33,134
397,2023-04-10 14:49:51,Plant C,PROD001,150.58242907521958,20.78,112
398,2023-04-11 12:40:27,Plant B,PROD001,67.49152438130439,44.69,177
399,2023-04-10 18:36:22,Plant A,PROD003,121.87837260267949,45.17,165
400,2023-04-11 21:18:36,Plant A,PROD002,137.4540017588689,38.19,122
401,2023-04-12 01:58:03,Plant B,PROD002,60.927304352115414,29.55,147
402,2023-04-12 07:20:53,Plant B,PROD001,104.77122801987312,39.96,122
403,2023-04-12 04:26:24,Plant C,PROD002,128.51206680767592,35.9,111
404,2023-04-12 17:47:17,Plant C,PROD003,106.94032427998577,28.96,126
405,2023-04-13 22:05:46,Plant A,PROD002,143.63192262987857,48.68,182
406,2023-04-13 15:25:13,Plant C,PROD002,102.03042738741067,30.83,135
407,2023-04-13 11:36:08,Plant C,PROD003,161.84319402701558,35.89,150
408,2023-04-13 10:06:40,Plant C,PROD002,62.48740106142998,20.45,136
409,2023-04-13 20:27:12,Plant C,PROD003,138.46633746076327,26.16,183
410,2023-04-13 21:05:41,Plant B,PROD002,52.239438483220596,25.53,187
411,2023-04-13 19:25:40,Plant A,PROD002,141.74514081312356,35.53,174
412,2023-04-15 08:06:00,Plant B,PROD001,56.02459070673098,13.9,185
413,2023-04-15 01:00:00,Plant A,PROD003,65.89600606170264,36.18,194
414,2023-04-15 10:04:14,Plant A,PROD002,157.60099728049272,21.76,145
415,2023-04-14 16:08:24,Plant A,PROD001,137.35681948504407,30.02,160
416,2023-04-16 06:41:10,Plant C,PROD002,141.6482358254579,26.37,148
417,2023-04-15 19:39:43,Plant C,PROD002,55.01413109535734,22.54,158
418,2023-04-15 21:46:24,Plant A,PROD002,84.98682399056,15.18,100
419,2023-04-16 02:15:35,Plant B,PROD003,125.36543405883349,24.92,181
420,2023-04-16 08:54:54,Plant A,PROD003,68.82171595317025,37.74,141
421,2023-04-16 22:18:41,Plant B,PROD001,103.31591664269743,47.94,139
422,2023-04-17 11:04:33,Plant B,PROD001,89.95949998586603,24.37,193
423,2023-04-16 18:23:34,Plant A,PROD003,159.41336505320172,18.45,121
424,2023-04-18 15:04:00,Plant A,PROD002,54.30149334872134,20.23,175
425,2023-04-18 15:18:40,Plant C,PROD003,154.85109802737009,14.63,179
426,2023-04-17 21:34:34,Plant B,PROD003,76.0392393077171,22.04,148
427,2023-04-17 10:51:09,Plant C,PROD003,93.86849903006886,30.46,112
428,2023-04-19 14:41:04,Plant C,PROD002,113.99303916643532,48.92,115
429,2023-04-18 23:05:59,Plant B,PROD002,110.5036433502529,23.22,190
430,2023-04-19 02:42:47,Plant A,PROD001,57.834237108802085,41.18,101
431,2023-04-19 00:22:33,Plant A,PROD003,96.64706782966475,28.57,192
432,2023-04-19 12:46:56,Plant A,PROD001,103.52738311311487,13.8,122
433,2023-04-20 04:45:36,Plant A,PROD003,112.78358336462989,20.73,101
434,2023-04-20 07:10:23,Plant C,PROD001,132.75992482390305,37.6,111
435,2023-04-19 09:14:47,Plant B,PROD003,56.46809746077656,14.15,153
436,2023-04-20 16:23:24,Plant C,PROD001,53.669336517886336,44.5,161
437,2023-04-21 17:26:14,Plant C,PROD002,100.6956446452517,22.57,116
438,2023-04-20 13:36:23,Plant C,PROD001,144.40502592560358,30.76,186
439,2023-04-21 13:02:25,Plant C,PROD001,88.90874167219074,25.4,189
440,2023-04-21 23:29:00,Plant C,PROD002,91.44464720263373,12.99,178
441,2023-04-21 20:29:23,Plant B,PROD003,144.3143640732181,42.68,141
442,2023-04-21 23:09:00,Plant A,PROD002,74.99397660258836,39.81,158
443,2023-04-21 20:21:00,Plant A,PROD003,142.52037869959756,35.5,113
444,2023-04-22 15:26:31,Plant C,PROD001,137.4787279470887,43.77,171
445,2023-04-22 20:26:44,Plant B,PROD002,150.18557444948524,40.37,171
446,2023-04-23 19:52:25,Plant A,PROD001,128.64039447913296,14.25,100
447,2023-04-22 14:18:16,Plant A,PROD002,133.13749781048054,14.83,163
448,2023-04-24 05:14:04,Plant B,PROD001,146.28567527415566,43.5,127
449,2023-04-23 21:28:29,Plant C,PROD002,70.60517295748706,10.17,115
450,2023-04-23 20:19:29,Plant C,PROD002,68.0548350097843,37.67,106
451,2023-04-24 11:44:38,Plant A,PROD001,88.05406373472219,26.75,193
452,2023-04-24 16:25:32,Plant C,PROD001,98.24052419340151,15.53,188
453,2023-04-25 12:54:28,Plant C,PROD003,128.03798255917033,47.42,189
454,2023-04-25 03:07:00,Plant C,PROD001,63.32709885062488,36.0,127
455,2023-04-25 15:41:05,Plant A,PROD003,92.56901482658844,32.83,164
456,2023-04-25 03:12:57,Plant C,PROD003,70.36557894885128,30.91,190
457,2023-04-25 20:07:02,Plant A,PROD002,69.68002995258132,37.34,148
458,2023-04-25 16:31:01,Plant A,PROD002,97.43563399124231,34.64,107
459,2023-04-26 07:17:28,Plant C,PROD001,120.86882197102692,21.51,194
460,2023-04-27 09:26:56,Plant C,PROD003,65.28223023995177,12.15,106
461,2023-04-27 03:41:56,Plant C,PROD003,134.92215505078494,38.19,132
462,2023-04-26 22:50:45,Plant C,PROD002,137.41716285797688,27.95,147
463,2023-04-27 10:20:24,Plant C,PROD002,46.5424367329192,20.57,109
464,2023-04-27 19:03:51,Plant A,PROD002,91.5784879690127,33.88,174
465,2023-04-28 02:15:42,Plant C,PROD001,116.6002321646635,22.71,178
466,2023-04-27 19:36:54,Plant A,PROD002,73.59776496489432,18.85,123
467,2023-04-28 17:44:22,Plant A,PROD003,137.03470574692227,42.95,184
468,2023-04-28 12:36:12,Plant C,PROD002,86.5584212353589,48.36,101
469,2023-04-28 08:38:14,Plant C,PROD001,108.63170023543371,46.45,141
470,2023-04-28 21:21:45,Plant B,PROD001,58.01250330724161,13.29,165
471,2023-04-29 01:49:07,Plant A,PROD003,65.0971231322826,40.94,121
472,2023-04-30 08:06:21,Plant C,PROD002,74.1591215956338,35.86,154
473,2023-04-30 02:31:41,Plant A,PROD002,114.53102597709541,41.77,195
474,2023-04-30 09:50:22,Plant C,PROD001,115.08026546384966,22.66,109
475,2023-04-30 00:18:08,Plant B,PROD001,41.41888593688182,38.04,186
476,2023-05-01 09:02:11,Plant A,PROD003,116.44413108567194,25.26,145
477,2023-05-01 09:09:21,Plant C,PROD003,77.97012580671377,21.8,103
478,2023-04-30 03:52:45,Plant C,PROD003,172.0902769764222,32.14,118
479,2023-04-30 16:15:44,Plant C,PROD001,75.55199287367265,18.4,118
480,2023-05-01 20:28:46,Plant C,PROD002,96.94208413246349,34.68,192
481,2023-05-02 06:06:53,Plant B,PROD002,124.31608018246031,28.45,124
482,2023-05-01 13:51:54,Plant C,PROD001,46.591746371889776,24.29,109
483,2023-05-01 21:10:56,Plant C,PROD002,119.50635878052094,34.65,183
484,2023-05-02 03:21:38,Plant B,PROD003,134.93402801367236,22.53,188
485,2023-05-03 11:56:27,Plant A,PROD001,61.466938332203135,28.51,191
486,2023-05-02 22:46:59,Plant B,PROD003,84.03443529128788,45.65,199
487,2023-05-02 22:25:36,Plant A,PROD003,82.64449076385546,11.25,133
488,2023-05-04 03:52:42,Plant C,PROD003,118.1878721242334,28.88,174
489,2023-05-04 13:18:05,Plant A,PROD002,98.87142369888875,30.42,146
490,2023-05-04 03:16:05,Plant B,PROD003,113.56800002349607,40.29,146
491,2023-05-04 05:28:02,Plant A,PROD002,111.2964481255529,29.34,157
492,2023-05-04 08:09:48,Plant B,PROD003,53.41990514172475,30.72,105
493,2023-05-05 12:48:37,Plant B,PROD001,57.88797359321982,48.74,149
494,2023-05-05 05:43:55,Plant C,PROD002,75.09038946000766,33.51,135
495,2023-05-05 10:02:32,Plant A,PROD003,129.2149372859367,29.47,166
496,2023-05-05 23:11:10,Plant B,PROD001,63.598783817935,18.46,177
497,2023-05-06 13:12:52,Plant A,PROD003,121.66119214848463,14.53,120
498,2023-05-05 07:05:24,Plant C,PROD003,118.39866259295187,32.94,161
499,2023-05-05 06:50:44,Plant A,PROD003,95.53471066391808,30.67,117
500,2023-05-06 07:36:37,Plant B,PROD003,75.90685689794465,18.66,176
501,2023-05-06 23:56:22,Plant C,PROD002,104.01545942372658,34.93,160
502,2023-05-06 14:11:17,Plant C,PROD002,131.48376930808283,25.42,133
503,2023-05-06 16:56:56,Plant A,PROD002,79.03189926313566,17.1,102
504,2023-05-07 16:01:21,Plant C,PROD002,79.01625935494823,46.08,176
505,2023-05-07 05:55:14,Plant C,PROD001,160.02727098646835,37.91,100
506,2023-05-08 22:26:38,Plant B,PROD003,79.00879297398336,33.04,129
507,2023-05-08 17:31:48,Plant B,PROD003,56.433818340679096,26.35,117
508,2023-05-09 19:32:25,Plant A,PROD001,116.59544445115614,18.22,100
509,2023-05-08 20:53:03,Plant B,PROD001,99.0986824011368,32.59,152
510,2023-05-08 14:23:52,Plant C,PROD002,101.34037507551304,24.81,135
511,2023-05-09 05:23:31,Plant C,PROD003,70.82367990317019,14.76,161
512,2023-05-10 05:22:10,Plant A,PROD002,152.9775743263889,34.56,157
513,2023-05-09 21:54:36,Plant C,PROD001,136.8584546977863,47.03,190
514,2023-05-10 02:32:01,Plant B,PROD003,85.38000902455795,34.56,111
515,2023-05-09 15:14:16,Plant C,PROD003,165.44246336755032,10.43,136
516,2023-05-10 18:54:22,Plant C,PROD002,67.36427430098577,36.96,166
517,2023-05-11 17:25:37,Plant B,PROD001,115.93604144699523,25.81,130
518,2023-05-11 05:35:41,Plant C,PROD003,77.55693434041392,46.6,125
519,2023-05-11 05:17:40,Plant B,PROD002,82.10615645961265,10.19,144
520,2023-05-12 02:12:09,Plant A,PROD003,53.735165784518614,48.27,152
521,2023-05-11 23:42:20,Plant C,PROD003,131.28308856103732,48.45,173
522,2023-05-12 05:58:26,Plant B,PROD002,122.80733001734968,41.55,187
523,2023-05-12 05:21:46,Plant A,PROD003,143.04225558939427,43.29,186
524,2023-05-13 13:22:32,Plant A,PROD002,131.06201568511204,22.55,136
525,2023-05-12 22:08:47,Plant A,PROD002,141.87109938894707,19.39,173
526,2023-05-12 14:41:05,Plant A,PROD001,68.63129236353534,14.8,133
527,2023-05-13 02:23:16,Plant A,PROD003,121.22128111189299,24.85,186
528,2023-05-14 13:37:37,Plant B,PROD003,114.66929175146936,21.21,163
529,2023-05-14 14:24:33,Plant A,PROD002,52.9210179521038,23.89,196
530,2023-05-13 07:21:26,Plant C,PROD003,74.27940143170545,36.96,199
531,2023-05-13 11:31:21,Plant B,PROD003,79.67271438554651,28.85,174
532,2023-05-14 19:48:49,Plant C,PROD001,144.57823697205203,21.19,143
533,2023-05-14 10:08:39,Plant A,PROD002,88.91399465004375,32.21,173
534,2023-05-14 16:02:34,Plant B,PROD001,101.22015521990488,15.38,125
535,2023-05-14 18:12:01,Plant C,PROD003,123.49139933895583,25.94,166
536,2023-05-15 22:19:08,Plant C,PROD001,117.9596393082625,20.39,120
537,2023-05-15 23:19:18,Plant B,PROD002,118.03282300972648,48.52,171
538,2023-05-16 19:08:21,Plant A,PROD002,152.53919344570895,30.42,173
539,2023-05-15 18:01:14,Plant C,PROD001,64.84931251889199,35.62,157
540,2023-05-16 13:07:23,Plant B,PROD003,50.73073350243705,22.54,153
541,2023-05-17 05:39:03,Plant C,PROD003,153.14762123131743,39.92,137
542,2023-05-17 22:07:26,Plant C,PROD002,61.080606378782775,38.03,157
543,2023-05-16 07:44:43,Plant A,PROD003,80.96127152336165,40.84,126
544,2023-05-17 21:39:38,Plant C,PROD003,96.33271883571436,22.37,197
545,2023-05-18 17:07:18,Plant A,PROD001,111.07449418049997,24.27,194
546,2023-05-18 15:12:22,Plant B,PROD003,94.56027762427647,31.57,160
547,2023-05-18 00:44:59,Plant C,PROD002,86.84121971904233,22.39,176
548,2023-05-18 13:53:36,Plant B,PROD003,69.39873530895898,10.42,161
549,2023-05-19 15:46:06,Plant C,PROD002,74.19326812893699,21.98,197
550,2023-05-18 15:06:52,Plant B,PROD001,91.03318948672856,25.79,137
551,2023-05-19 07:07:06,Plant A,PROD001,62.62821385947422,30.66,191
552,2023-05-19 17:39:17,Plant C,PROD003,101.91827680468724,17.3,188
553,2023-05-19 13:29:17,Plant B,PROD002,111.70760302693297,16.09,114
554,2023-05-19 13:07:08,Plant C,PROD003,52.95794862320394,13.61,102
555,2023-05-20 12:58:37,Plant A,PROD002,131.99888034229807,41.66,163
556,2023-05-21 03:39:01,Plant B,PROD003,71.83395061959804,17.26,110
557,2023-05-21 04:28:02,Plant B,PROD001,127.19727127012787,19.89,148
558,2023-05-21 14:49:47,Plant A,PROD003,140.37564300429113,48.45,125
559,2023-05-21 07:33:33,Plant B,PROD003,121.34375005929631,21.95,120
560,2023-05-21 21:22:42,Plant B,PROD003,93.85923593723535,41.78,106
561,2023-05-22 18:03:00,Plant C,PROD003,116.0213084205365,33.85,115
562,2023-05-22 02:04:48,Plant B,PROD002,73.19360222413599,12.4,198
563,2023-05-22 01:35:41,Plant B,PROD002,73.19060269595586,41.54,182
564,2023-05-22 16:05:54,Plant B,PROD002,83.81325920731886,29.41,156
565,2023-05-23 00:06:25,Plant B,PROD002,110.17939120158455,28.74,171
566,2023-05-23 10:39:40,Plant C,PROD002,125.01658968490692,10.03,170
567,2023-05-22 18:23:52,Plant C,PROD001,104.77771324156843,22.83,164
568,2023-05-23 20:45:42,Plant A,PROD002,122.8611974930685,34.52,184
569,2023-05-23 05:21:22,Plant B,PROD003,106.16665761630483,17.15,152
570,2023-05-23 21:31:08,Plant A,PROD003,124.07454650211979,31.03,125
571,2023-05-23 13:07:59,Plant C,PROD002,98.8157439866371,36.23,175
572,2023-05-24 15:48:26,Plant A,PROD001,138.6169337866885,41.77,159
573,2023-05-25 07:42:37,Plant A,PROD003,96.24566162830611,13.88,178
574,2023-05-24 19:53:37,Plant C,PROD002,135.1660037951086,32.34,129
575,2023-05-24 19:46:52,Plant C,PROD001,113.67038447545207,45.31,153
576,2023-05-26 04:56:24,Plant A,PROD002,143.38101138516026,46.1,123
577,2023-05-25 18:18:28,Plant C,PROD001,109.92576110623547,32.53,141
578,2023-05-25 22:53:44,Plant A,PROD003,166.48849759242114,10.01,148
579,2023-05-25 14:13:39,Plant A,PROD003,137.0824884706266,18.59,136
580,2023-05-27 17:41:11,Plant B,PROD003,172.83649151812506,47.04,102
581,2023-05-26 19:35:30,Plant A,PROD003,118.28084496705495,20.25,112
582,2023-05-27 09:18:56,Plant B,PROD002,103.50636239120743,16.92,111
583,2023-05-27 16:03:12,Plant C,PROD002,92.93255524449928,25.26,189
584,2023-05-28 06:50:18,Plant A,PROD001,59.30934604436405,39.91,198
585,2023-05-28 16:47:35,Plant C,PROD001,129.43987892566255,15.98,101
586,2023-05-28 18:18:44,Plant C,PROD003,86.33524072602386,33.01,189
587,2023-05-28 21:20:35,Plant A,PROD001,141.74530065355987,11.97,128
588,2023-05-29 08:53:14,Plant B,PROD003,123.05699249032455,17.92,133
589,2023-05-29 08:38:12,Plant B,PROD003,91.14198795061724,41.07,183
590,2023-05-28 16:47:32,Plant B,PROD001,51.91249230878838,23.78,187
591,2023-05-29 01:37:54,Plant C,PROD002,95.29544791637211,15.83,103
592,2023-05-29 06:59:20,Plant A,PROD003,148.7077304897441,19.72,129
593,2023-05-30 00:31:50,Plant C,PROD003,99.55191070928726,28.85,118
594,2023-05-30 03:11:33,Plant B,PROD001,71.6088545726038,39.2,126
595,2023-05-29 17:14:56,Plant A,PROD001,84.26009856653384,12.4,188
596,2023-05-31 04:33:30,Plant A,PROD003,42.54529876589561,36.52,189
597,2023-05-31 09:39:58,Plant C,PROD003,53.530911820473314,30.34,146
598,2023-05-30 18:24:16,Plant C,PROD003,80.15541068411056,32.43,112
599,2023-05-30 12:32:51,Plant C,PROD003,116.15060824187049,23.87,102
600,2023-06-01 07:32:05,Plant B,PROD001,153.4131961049991,20.31,145
601,2023-05-31 11:42:40,Plant B,PROD001,110.28957786987566,13.51,103
602,2023-06-01 03:56:47,Plant B,PROD002,58.84577282105704,27.06,166
603,2023-06-01 05:21:02,Plant B,PROD001,50.19310655421389,44.5,177
604,2023-06-01 23:52:14,Plant B,PROD002,112.62065559442398,36.25,188
605,2023-06-01 05:24:43,Plant C,PROD001,47.04426203082332,39.08,120
606,2023-06-02 23:37:02,Plant B,PROD003,105.5358445739468,20.95,152
607,2023-06-02 17:19:38,Plant A,PROD001,138.99144891529446,19.24,113
608,2023-06-03 17:01:30,Plant A,PROD001,78.32783055175955,28.75,129
609,2023-06-03 07:18:40,Plant C,PROD001,116.48866628273703,40.58,147
610,2023-06-03 05:41:23,Plant A,PROD001,110.88186483129707,47.08,134
611,2023-06-02 21:25:34,Plant B,PROD003,80.33435200785333,34.32,178
612,2023-06-04 10:13:26,Plant B,PROD003,71.36024079367897,41.48,192
613,2023-06-03 21:12:07,Plant C,PROD001,135.9252984956951,49.35,113
614,2023-06-04 03:29:41,Plant A,PROD003,88.35639646260607,40.95,171
615,2023-06-04 14:37:31,Plant B,PROD002,68.83134611246335,43.2,159
616,2023-06-05 00:04:57,Plant B,PROD001,120.4042437531663,25.72,111
617,2023-06-05 01:37:09,Plant B,PROD003,105.52896557811272,20.0,157
618,2023-06-04 15:20:15,Plant C,PROD001,144.21521214495914,35.36,183
619,2023-06-04 22:43:46,Plant A,PROD002,120.32893934864445,25.22,167
620,2023-06-06 16:06:11,Plant A,PROD003,62.50157924294286,12.05,142
621,2023-06-06 00:12:16,Plant B,PROD003,62.816749757326406,10.14,139
622,2023-06-06 00:40:01,Plant B,PROD003,101.2364787873881,18.67,101
623,2023-06-06 02:16:34,Plant C,PROD003,123.6795191157199,34.79,160
624,2023-06-07 16:46:54,Plant C,PROD002,92.29539868708936,33.12,126
625,2023-06-07 02:00:42,Plant C,PROD001,126.05393701400062,34.44,138
626,2023-06-06 07:11:36,Plant C,PROD003,70.17093864278384,13.73,189
627,2023-06-06 11:14:48,Plant B,PROD002,52.92625522729175,28.83,141
628,2023-06-07 08:33:58,Plant A,PROD002,99.78960657828483,14.37,188
629,2023-06-08 19:20:06,Plant C,PROD003,129.45486116695275,21.49,180
630,2023-06-08 10:34:36,Plant C,PROD001,146.4259144303213,30.79,140
631,2023-06-07 03:33:16,Plant C,PROD002,119.73073550460336,14.73,163
632,2023-06-08 17:50:30,Plant B,PROD003,121.06926644972182,23.35,180
633,2023-06-08 12:32:41,Plant C,PROD002,63.875480527265545,30.27,181
634,2023-06-08 04:42:14,Plant B,PROD002,145.63667944792127,43.28,198
635,2023-06-08 11:37:10,Plant A,PROD003,55.1688212387993,29.26,142
636,2023-06-10 05:08:40,Plant C,PROD003,132.6856032832119,12.24,158
637,2023-06-09 16:33:25,Plant C,PROD003,125.04738591670389,41.98,138
638,2023-06-09 15:05:13,Plant B,PROD002,116.55380472748885,32.84,108
639,2023-06-09 15:38:09,Plant B,PROD003,146.35289878801095,20.86,123
640,2023-06-11 03:21:59,Plant A,PROD002,125.7069455536448,14.49,163
641,2023-06-10 08:01:12,Plant A,PROD003,134.71059185537226,17.61,199
642,2023-06-10 22:30:57,Plant B,PROD003,53.57575395130205,37.07,193
643,2023-06-10 05:05:30,Plant A,PROD003,125.58427964975427,37.48,126
644,2023-06-11 22:41:27,Plant C,PROD003,106.5360268822562,33.1,111
645,2023-06-11 22:51:30,Plant B,PROD002,113.87706922262328,36.84,181
646,2023-06-12 16:36:06,Plant B,PROD002,74.27067822610515,24.01,119
647,2023-06-11 22:18:38,Plant B,PROD003,73.12405946473868,45.69,134
648,2023-06-12 03:36:33,Plant C,PROD001,40.47705248325514,27.06,156
649,2023-06-12 20:26:23,Plant A,PROD001,116.28757562499977,23.29,190
650,2023-06-13 12:27:36,Plant A,PROD002,98.73077515274771,15.27,191
651,2023-06-12 21:35:50,Plant C,PROD003,70.8252268429679,15.75,159
652,2023-06-13 20:36:22,Plant C,PROD003,159.04461120741277,28.13,133
653,2023-06-14 19:14:28,Plant A,PROD003,57.337421601849165,32.99,108
654,2023-06-14 03:39:44,Plant C,PROD003,53.788210680097556,31.31,113
655,2023-06-13 13:52:09,Plant B,PROD002,115.90874820118518,18.33,175
656,2023-06-14 08:38:02,Plant C,PROD003,109.26471651105385,36.5,175
657,2023-06-15 13:03:49,Plant A,PROD001,121.20839101976213,13.91,194
658,2023-06-15 05:18:12,Plant B,PROD001,117.01830725922225,23.1,122
659,2023-06-14 22:02:23,Plant C,PROD001,45.30750825404141,40.28,184
660,2023-06-15 23:22:42,Plant C,PROD002,115.81537486508876,21.99,119
661,2023-06-15 21:58:05,Plant C,PROD003,186.74092074997026,10.32,138
662,2023-06-15 12:52:17,Plant C,PROD001,88.63335252922835,38.13,151
663,2023-06-15 19:11:26,Plant B,PROD003,134.83462542808473,38.47,114
664,2023-06-16 15:51:32,Plant B,PROD002,103.91661895074303,43.6,148
665,2023-06-17 18:30:49,Plant A,PROD001,135.5716115143039,45.4,136
666,2023-06-16 23:30:07,Plant C,PROD002,100.84210287737022,34.18,155
667,2023-06-16 13:51:20,Plant B,PROD002,110.33296137008209,26.99,179
668,2023-06-18 02:18:05,Plant A,PROD002,154.03987894427763,24.68,173
669,2023-06-18 05:30:20,Plant A,PROD002,126.12795362520215,39.25,172
670,2023-06-18 04:31:47,Plant B,PROD001,140.86445959279754,48.42,159
671,2023-06-17 07:53:15,Plant A,PROD003,65.16343389430048,28.75,187
672,2023-06-19 03:42:31,Plant C,PROD003,151.29210850920353,11.41,160
673,2023-06-19 10:23:39,Plant C,PROD002,128.62529421404167,12.06,195
674,2023-06-19 01:17:25,Plant B,PROD001,63.52613706848754,20.08,194
675,2023-06-19 17:02:32,Plant C,PROD002,138.65908838231024,16.05,135
676,2023-06-20 00:33:29,Plant B,PROD002,52.43497415828104,23.71,147
677,2023-06-19 16:20:23,Plant A,PROD003,84.44534582050609,19.52,118
678,2023-06-19 23:21:23,Plant B,PROD001,99.91331911231231,12.1,192
679,2023-06-20 09:54:25,Plant B,PROD002,79.94092220498223,38.22,151
680,2023-06-21 01:46:17,Plant B,PROD001,111.73000892574058,22.63,133
681,2023-06-21 19:09:30,Plant C,PROD001,99.74846546694134,46.72,187
682,2023-06-21 14:34:46,Plant B,PROD002,90.09242286241826,39.96,142
683,2023-06-21 06:06:44,Plant C,PROD001,72.10387081820744,10.42,186
684,2023-06-21 13:28:47,Plant A,PROD002,77.53164492518576,20.08,108
685,2023-06-22 04:22:01,Plant A,PROD002,91.73016543769293,35.52,103
686,2023-06-22 00:36:41,Plant C,PROD003,74.34919309381797,45.84,115
687,2023-06-22 06:32:31,Plant C,PROD003,64.98849086477584,40.77,123
688,2023-06-22 17:55:10,Plant C,PROD003,92.69332875596935,25.54,185
689,2023-06-22 22:05:10,Plant A,PROD002,92.804997972679,25.71,133
690,2023-06-23 10:41:25,Plant C,PROD002,140.83140788535383,38.62,162
691,2023-06-22 21:28:26,Plant A,PROD001,50.62831453797399,36.11,104
692,2023-06-24 16:44:47,Plant A,PROD001,76.41871452595284,38.3,104
693,2023-06-23 16:35:03,Plant B,PROD001,135.57472671887533,25.38,161
694,2023-06-24 08:09:05,Plant C,PROD003,92.96129214650797,12.21,199
695,2023-06-24 06:08:08,Plant C,PROD003,60.37752993299793,35.91,111
696,2023-06-25 07:55:30,Plant A,PROD002,81.95226622736517,37.55,170
697,2023-06-25 17:34:11,Plant B,PROD003,92.7415610254808,19.54,110
698,2023-06-24 14:33:40,Plant B,PROD003,106.2033583785667,11.48,108
699,2023-06-24 17:28:19,Plant A,PROD002,80.5270578408572,47.6,143
700,2023-06-25 05:22:18,Plant C,PROD002,49.49785433104944,28.85,119
701,2023-06-25 19:19:00,Plant C,PROD002,128.45895765755205,28.25,105
702,2023-06-25 09:26:56,Plant A,PROD003,100.7975750906563,42.18,175
703,2023-06-26 07:53:24,Plant B,PROD001,69.78877147475026,31.84,143
704,2023-06-27 09:51:44,Plant B,PROD003,78.79652759609912,16.72,127
705,2023-06-27 10:12:54,Plant B,PROD001,59.06796426475803,34.5,170
706,2023-06-27 09:17:44,Plant A,PROD003,74.10355301389221,45.48,102
707,2023-06-27 10:01:11,Plant B,PROD001,88.81422702614076,28.02,188
708,2023-06-28 04:05:09,Plant A,PROD001,71.46896970294523,43.06,122
709,2023-06-28 11:23:29,Plant B,PROD003,102.84927227526474,24.48,144
710,2023-06-27 06:17:49,Plant C,PROD002,114.69309373559243,37.41,164
711,2023-06-27 22:52:24,Plant B,PROD001,142.28598848126992,20.06,163
712,2023-06-28 15:15:47,Plant C,PROD001,92.00821316988132,29.4,197
